dataset,shot,shot_label,backbone,method,method_variant,seed,cache_entries,trainable_params,training_time_sec,inference_time_sec,images_per_second,gpu_memory_mb,num_prototypes_per_class,prototype_init,run_dir,metrics_json_path,preflight_report_path
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,2,30,0,0.0,4.986797055229545,802.1180640999393,,1,mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_2/20260519T101747_d7888132,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_2/20260519T101747_d7888132/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_mean_seed2_20260519T101747/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T101811/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,2,30,0,0.0,5.052724904380739,791.6520443319563,,1,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_2/20260519T101839_168d78cf,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_2/20260519T101839_168d78cf/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_medoid_seed2_20260519T101839/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T101900/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,2,30,0,0.0,5.098829516209662,784.4937720085799,,1,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_2/20260519T101925_09712a6f,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_2/20260519T101925_09712a6f/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_random_group_mean_seed2_20260519T101925/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T101953/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,2,60,0,0.0,7.38153025880456,541.89305736827,,2,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_2/20260519T102022_30163d79,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_2/20260519T102022_30163d79/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M2_medoid_seed2_20260519T102022/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T102051/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,2,60,0,0.0,7.54189963079989,530.3703570470034,,2,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_2/20260519T102120_46b0f08f,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_2/20260519T102120_46b0f08f/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M2_random_group_mean_seed2_20260519T102120/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T102141/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,2,30,0,0.0,5.02012446988374,796.7929926830351,,1,mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_2/20260519T102211_7a14e452,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_2/20260519T102211_7a14e452/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_mean_seed2_20260519T102211/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T102239/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,2,30,0,0.0,5.224727408029139,765.5901806193697,,1,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_2/20260519T102305_d4d713c3,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_2/20260519T102305_d4d713c3/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_medoid_seed2_20260519T102305/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T102327/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,2,30,0,0.0,5.0308354161679745,795.0965732539966,,1,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_2/20260519T102359_1a51f3af,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_2/20260519T102359_1a51f3af/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_random_group_mean_seed2_20260519T102359/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T102420/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,2,60,0,0.0,8.107599172741175,493.36430116680305,,2,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_2/20260519T102551_881b165a,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_2/20260519T102551_881b165a/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M2_medoid_seed2_20260519T102551/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T102610/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,2,60,0,0.0,7.365128895267844,543.0997959275408,,2,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_2/20260519T102638_c296127e,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_2/20260519T102638_c296127e/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M2_random_group_mean_seed2_20260519T102638/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T102717/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,2,120,0,0.0,12.149961217306554,329.21915786054944,,4,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_2/20260519T102829_f8651496,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_2/20260519T102829_f8651496/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M4_medoid_seed2_20260519T102829/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T102925/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,2,120,0,0.0,12.058708732947707,331.7104748596258,,4,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_2/20260519T102958_0324ebad,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_2/20260519T102958_0324ebad/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M4_random_group_mean_seed2_20260519T102958/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T103017/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,2,30,0,0.0,5.186648701317608,771.2108975076422,,1,mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_2/20260519T103055_f57b2993,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_2/20260519T103055_f57b2993/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M1_mean_seed2_20260519T103055/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T103129/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,2,30,0,0.0,5.222979501821101,765.8463906674948,,1,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_2/20260519T103155_5d08748c,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_2/20260519T103155_5d08748c/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M1_medoid_seed2_20260519T103155/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T103214/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,2,30,0,0.0,5.091607839800417,785.6064578918539,,1,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_2/20260519T103239_b2b01a1c,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_2/20260519T103239_b2b01a1c/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M1_random_group_mean_seed2_20260519T103239/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T103400/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,2,60,0,0.0,7.339851845055819,544.9701280679707,,2,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_2/20260519T103556_15994b7c,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_2/20260519T103556_15994b7c/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M2_medoid_seed2_20260519T103556/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T103634/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,2,60,0,0.0,7.472205241210759,535.3172016661389,,2,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_2/20260519T103904_0e0c9875,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_2/20260519T103904_0e0c9875/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M2_random_group_mean_seed2_20260519T103904/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T103955/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,2,120,0,0.0,12.00343409832567,333.2379690040495,,4,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_2/20260519T104123_f8d65cf5,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_2/20260519T104123_f8d65cf5/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M4_medoid_seed2_20260519T104123/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T104144/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,2,120,0,0.0,12.352519794367254,323.82056993942234,,4,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_2/20260519T104221_49e6ab3a,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_2/20260519T104221_49e6ab3a/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M4_random_group_mean_seed2_20260519T104221/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T104246/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,2,240,0,0.0,21.48022493161261,186.21778927990505,,8,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_2/20260519T104331_3122b8e4,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_2/20260519T104331_3122b8e4/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M8_medoid_seed2_20260519T104331/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T104352/result_run_preflight_report.json
aid,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,2,240,0,0.0,20.96195863187313,190.8218630828662,,8,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_2/20260519T104437_89bc8edc,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_2/20260519T104437_89bc8edc/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot8_M8_random_group_mean_seed2_20260519T104437/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T104504/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,2,30,0,0.0,5.083316380158067,786.8878702127172,,1,mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_2/20260519T104535_a864aca5,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_2/20260519T104535_a864aca5/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M1_mean_seed2_20260519T104535/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T104556/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,2,30,0,0.0,5.039926408790052,793.6623822569445,,1,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_2/20260519T104629_da851fd3,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_2/20260519T104629_da851fd3/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M1_medoid_seed2_20260519T104629/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T104656/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,2,30,0,0.0,5.145273148082197,777.4125658403431,,1,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_2/20260519T104734_a2de8423,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_2/20260519T104734_a2de8423/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M1_random_group_mean_seed2_20260519T104734/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T104803/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,2,60,0,0.0,7.404300659894943,540.2265769224929,,2,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_2/20260519T104835_6ad27f6c,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_2/20260519T104835_6ad27f6c/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M2_medoid_seed2_20260519T104835/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T104934/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,2,60,0,0.0,7.412549562752247,539.6253969214363,,2,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_2/20260519T105007_5967ad22,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_2/20260519T105007_5967ad22/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M2_random_group_mean_seed2_20260519T105007/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T105057/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,2,120,0,0.0,12.146314049139619,329.3180123465801,,4,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_2/20260519T105148_97a629e1,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_2/20260519T105148_97a629e1/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M4_medoid_seed2_20260519T105148/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T105221/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,2,120,0,0.0,12.334404297173023,324.2961640974244,,4,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_2/20260519T105308_65715aa3,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_2/20260519T105308_65715aa3/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M4_random_group_mean_seed2_20260519T105308/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T105342/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,2,240,0,0.0,21.68909369967878,184.4244879655456,,8,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_2/20260519T105433_051c1374,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_2/20260519T105433_051c1374/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M8_medoid_seed2_20260519T105433/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T105501/result_run_preflight_report.json
aid,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,2,240,0,0.0,21.669435780495405,184.5917928144852,,8,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_2/20260519T105553_dc88f946,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_2/20260519T105553_dc88f946/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot16_M8_random_group_mean_seed2_20260519T105553/aid_remoteclip_vit_b32_rs_cpc_seed2/20260519T105628/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,30,0,0.0,4.729169452562928,845.814479714242,,1,mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_3/20260519T131808_fe412bdd,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/mean/seed_3/20260519T131808_fe412bdd/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_mean_seed3_20260519T131808/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T131858/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,30,0,0.0,4.812506302259862,831.1677427043941,,1,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_3/20260519T131922_e881b37f,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/medoid/seed_3/20260519T131922_e881b37f/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_medoid_seed3_20260519T131922/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T131939/result_run_preflight_report.json
aid,1,1,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,30,0,0.0,4.764916516840458,839.4690622307771,,1,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/random_group_mean/seed_3/20260519T132004_df3b2030,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_1/M_1/random_group_mean/seed_3/20260519T132004_df3b2030/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot1_M1_random_group_mean_seed3_20260519T132004/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132025/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,30,0,0.0,5.021715487353504,796.5405467660298,,1,mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_3/20260519T132051_d025060d,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/mean/seed_3/20260519T132051_d025060d/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_mean_seed3_20260519T132051/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132110/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,30,0,0.0,5.869072332046926,681.5387123717626,,1,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_3/20260519T132138_0f6fe4b9,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/medoid/seed_3/20260519T132138_0f6fe4b9/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_medoid_seed3_20260519T132138/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132159/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,30,0,0.0,4.783995888195932,836.1211199762171,,1,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_3/20260519T132223_a4ac2ee9,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_1/random_group_mean/seed_3/20260519T132223_a4ac2ee9/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M1_random_group_mean_seed3_20260519T132223/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132243/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,60,0,0.0,6.985398641787469,572.6230105282086,,2,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_3/20260519T132312_cf27d8ce,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/medoid/seed_3/20260519T132312_cf27d8ce/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M2_medoid_seed3_20260519T132312/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132329/result_run_preflight_report.json
aid,2,2,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,60,0,0.0,6.918404127471149,578.1680176960263,,2,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_3/20260519T132358_b0962de1,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_2/M_2/random_group_mean/seed_3/20260519T132358_b0962de1/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot2_M2_random_group_mean_seed3_20260519T132358/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132419/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,30,0,0.0,4.753082077950239,841.5592102977097,,1,mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_3/20260519T132446_d83c77d7,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_3/20260519T132446_d83c77d7/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_mean_seed3_20260519T132446/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132504/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,30,0,0.0,4.78036124072969,836.7568471435073,,1,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_3/20260519T132528_23e36642,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_3/20260519T132528_23e36642/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_medoid_seed3_20260519T132528/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132555/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,30,0,0.0,4.939034610055387,809.8748674197169,,1,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_3/20260519T132620_0d1d37ce,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_3/20260519T132620_0d1d37ce/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M1_random_group_mean_seed3_20260519T132620/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132638/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,60,0,0.0,7.0119325267151,570.4561452581306,,2,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_3/20260519T132708_d2ad6c95,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_3/20260519T132708_d2ad6c95/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M2_medoid_seed3_20260519T132708/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132727/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,60,0,0.0,6.939413441345096,576.4175940531169,,2,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_3/20260519T132800_98127e99,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_3/20260519T132800_98127e99/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M2_random_group_mean_seed3_20260519T132800/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132822/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,3,120,0,0.0,11.322060335427523,353.292588230052,,4,medoid,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_3/20260519T132855_06780907,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_3/20260519T132855_06780907/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M4_medoid_seed3_20260519T132855/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T132914/result_run_preflight_report.json
aid,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,3,120,0,0.0,11.301905716769397,353.92261272051945,,4,random_group_mean,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_3/20260519T132945_044fd5c2,results/raw/aid/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_3/20260519T132945_044fd5c2/metrics.json,outputs/preflight/post_run_result/aid_remoteclip_vit_b32/day4_rs_cpc_shot4_M4_random_group_mean_seed3_20260519T132945/aid_remoteclip_vit_b32_rs_cpc_seed3/20260519T133004/result_run_preflight_report.json
